id00302	26.82s	dev/aac/id00302/C9Oi6vzI0HU/00056.flac
id00303	29.70s	dev/aac/id00303/KoYhQz7azDM/00128.flac
id00304	15.87s	dev/aac/id00304/PqDOB6-Ve50/00015.flac
id00305	41.60s	dev/aac/id00305/Bq5G6sq3usk/00075.flac
id00306	14.53s	dev/aac/id00306/T2Hd__jT1CQ/00030.flac
id00309	17.86s	dev/aac/id00309/s71FOn4Wxd8/00151.flac
id00311	44.16s	dev/aac/id00311/9mVG44Sbeg0/00028.flac
id00312	17.09s	dev/aac/id00312/NKnfgGU3gBM/00031.flac
id00313	32.06s	dev/aac/id00313/CDadeV3VrZI/00057.flac
id00314	25.73s	dev/aac/id00314/NBFOch_vwqY/00034.flac
id00316	17.86s	dev/aac/id00316/T7kodlAL0c0/00074.flac
id00317	13.63s	dev/aac/id00317/NYuTnL8SuvY/00099.flac
id00318	25.79s	dev/aac/id00318/2NIyxk9_78s/00069.flac
id00319	28.22s	dev/aac/id00319/iiTDe2cA1b4/00039.flac
id00320	34.88s	dev/aac/id00320/Pm2vJob_gPQ/00084.flac
id00322	27.07s	dev/aac/id00322/DM8SEwMZOAY/00019.flac
id00323	18.24s	dev/aac/id00323/u7IBmipw4i4/00128.flac
id00324	29.25s	dev/aac/id00324/cvnzXu1U9r8/00276.flac
id00325	28.29s	dev/aac/id00325/qKenotOwHcw/00163.flac
id00328	16.45s	dev/aac/id00328/qSB_mpOe6hU/00057.flac
id00329	10.94s	dev/aac/id00329/4CfNZpRkm-Y/00005.flac
id00330	24.38s	dev/aac/id00330/4bCzbgQXBmc/00006.flac
id00331	26.05s	dev/aac/id00331/PRS_PCb6YmM/00016.flac
id00332	35.26s	dev/aac/id00332/4sbyaPmwuxo/00033.flac
id00336	17.22s	dev/aac/id00336/gQMVIp-U7Pg/00026.flac
id00341	25.86s	dev/aac/id00341/3WsBMOiEolA/00005.flac
id00342	14.66s	dev/aac/id00342/9xpqPokR-S4/00004.flac
id00343	10.05s	dev/aac/id00343/xBtPszns4bo/00016.flac
id00344	35.90s	dev/aac/id00344/CtP6N1RsehM/00036.flac
id00345	32.26s	dev/aac/id00345/QqRdAiK0mBk/00226.flac
id00346	27.26s	dev/aac/id00346/9syoa95-U9I/00011.flac
id00347	12.22s	dev/aac/id00347/1-rUTp3-wOk/00013.flac
id00348	8.38s	dev/aac/id00348/mIVJX6uv4GM/00024.flac
id00350	22.72s	dev/aac/id00350/TdUXEoAIpRw/00252.flac
id00351	16.70s	dev/aac/id00351/o09k_SLjNC4/00040.flac
id00352	38.78s	dev/aac/id00352/s8vnEEEw-8E/00320.flac
id00353	64.77s	dev/aac/id00353/CfEdpzfMpGg/00076.flac
id00354	26.37s	dev/aac/id00354/n9drIl5nevM/00013.flac
id00355	39.10s	dev/aac/id00355/_J2HeLnp21w/00176.flac
id00356	13.82s	dev/aac/id00356/3-iY11DQKcc/00006.flac
id00357	19.39s	dev/aac/id00357/7c8mytMOTYE/00051.flac
id00358	39.49s	dev/aac/id00358/vsVwGKy79kM/00213.flac
id00359	25.86s	dev/aac/id00359/ZbsNUdCzr6w/00085.flac
id00361	9.92s	dev/aac/id00361/99AgsYsEfSg/00002.flac
id00363	11.07s	dev/aac/id00363/5G6IuUZgil8/00004.flac
id00365	27.90s	dev/aac/id00365/XV-imLNJvfk/00076.flac
id00366	31.04s	dev/aac/id00366/C2u-vD1iD2g/00074.flac
id00368	32.26s	dev/aac/id00368/KohcGDsg29U/00095.flac
id00371	24.13s	dev/aac/id00371/8kfmUu0i1ec/00030.flac
id00372	33.09s	dev/aac/id00372/OrnKDyoUU7Q/00074.flac
id00373	68.29s	dev/aac/id00373/2fKMQ_X9amE/00007.flac
id00374	48.06s	dev/aac/id00374/ehTZ4VYgIYE/00260.flac
id00376	9.34s	dev/aac/id00376/Yno4klZ_zss/00017.flac
id00377	26.37s	dev/aac/id00377/gSQWRu3-R2I/00236.flac
id00378	47.81s	dev/aac/id00378/UvH5NGb-nXs/00203.flac
id00379	27.52s	dev/aac/id00379/T760kqMwL68/00012.flac
id00380	36.03s	dev/aac/id00380/vhyTZiPp50Y/00138.flac
id00381	20.10s	dev/aac/id00381/uy2cPkQ25cc/00173.flac
id00383	44.03s	dev/aac/id00383/usgEde97L8c/00267.flac
id00385	42.50s	dev/aac/id00385/SJMQ1EDS3Eg/00229.flac
id00386	14.34s	dev/aac/id00386/ZuM5b0GmKzg/00068.flac
id00387	19.46s	dev/aac/id00387/Ertm7y5u6NQ/00059.flac
id00388	26.30s	dev/aac/id00388/LyeecEFBHBU/00039.flac
id00389	12.22s	dev/aac/id00389/0auI-E1i978/00006.flac
id00390	13.57s	dev/aac/id00390/NuSxkN7ByWI/00055.flac
id00391	20.74s	dev/aac/id00391/XHKmzLnfg64/00066.flac
id00393	18.62s	dev/aac/id00393/IESM0d_AOKM/00044.flac
id00395	44.99s	dev/aac/id00395/vOOwz_6l88E/00366.flac
id00397	16.06s	dev/aac/id00397/N45jvyh5iNo/00005.flac
id00398	20.42s	dev/aac/id00398/h1bkMX8YWmY/00049.flac
id00399	31.42s	dev/aac/id00399/ueV-lLjAdGg/00080.flac
id00401	15.62s	dev/aac/id00401/Joqe8_eT40U/00041.flac
id00402	30.14s	dev/aac/id00402/r8E4QXvEry4/00105.flac
id00403	35.33s	dev/aac/id00403/RMlG9WiT3fw/00028.flac
id00405	46.02s	dev/aac/id00405/y7tAxFoQg7E/00037.flac
id00406	30.02s	dev/aac/id00406/tff01EYvkj8/00189.flac
id00407	44.61s	dev/aac/id00407/Yp7ciDi1aZs/00076.flac
id00409	9.34s	dev/aac/id00409/4WP0I-UXxXM/00001.flac
id00411	10.69s	dev/aac/id00411/1ExdF_K_gXE/00002.flac
id00412	21.38s	dev/aac/id00412/OqMD-Wg3C5U/00091.flac
id00413	19.14s	dev/aac/id00413/WWfq0uPIvUw/00332.flac
id00414	10.82s	dev/aac/id00414/WfWrb9sZ9o0/00036.flac
id00415	33.73s	dev/aac/id00415/x1EaLm6gAUk/00020.flac
id00416	21.44s	dev/aac/id00416/4MxfslftdmM/00004.flac
id00417	36.54s	dev/aac/id00417/lj7ObP7_kWw/00392.flac
id00418	15.23s	dev/aac/id00418/VbSsGRXIwjc/00104.flac
id00419	42.94s	test/aac/id00419/_lCK7m-ohHk/00297.flac
id00420	24.58s	dev/aac/id00420/9oWceFNNq-8/00040.flac
id00421	36.42s	dev/aac/id00421/1T19Rr1GUkk/00020.flac
id00422	34.69s	dev/aac/id00422/Bd8A5TS53no/00027.flac
id00423	20.10s	dev/aac/id00423/V0JbkHcF34Y/00012.flac
id00425	16.19s	dev/aac/id00425/lzep7UyOItA/00057.flac
id00426	26.18s	dev/aac/id00426/kKgiNM7Niys/00098.flac
id00427	22.02s	dev/aac/id00427/CzSJ1ztaRsM/00002.flac
id00428	16.83s	dev/aac/id00428/yid9IhoFqfM/00089.flac
id00429	31.81s	dev/aac/id00429/XrM2TT0ujKI/00121.flac
id00430	23.23s	dev/aac/id00430/dXpX9gz034s/00134.flac
id00431	73.66s	dev/aac/id00431/WsN39BNe168/00067.flac
id00432	27.97s	dev/aac/id00432/gWm_JOEL18U/00139.flac
id00434	13.89s	dev/aac/id00434/RH6LonfDIpc/00063.flac
id00435	19.84s	dev/aac/id00435/DrSTKZ2Q2m4/00071.flac
id00436	9.79s	dev/aac/id00436/fZGs87JoZ3k/00024.flac
id00437	24.26s	dev/aac/id00437/gsIwt-7dQ2E/00026.flac
id00438	20.61s	dev/aac/id00438/yZSrOUiIkOM/00061.flac
id00444	8.13s	dev/aac/id00444/5mPZMl2UbtQ/00003.flac
id00445	14.91s	dev/aac/id00445/tsLf2FSjDvs/00035.flac
id00448	15.81s	dev/aac/id00448/7_mtCekzWXU/00017.flac
id00449	22.21s	dev/aac/id00449/5U4UaCUEJlg/00004.flac
id00450	11.26s	dev/aac/id00450/rlflEOEURsM/00026.flac
id00456	22.66s	dev/aac/id00456/ISbdRpYdSDw/00034.flac
id00457	10.82s	dev/aac/id00457/oHaPXi1CMP0/00011.flac
id00458	17.86s	dev/aac/id00458/7m9zCVTU1TQ/00032.flac
id00459	29.25s	dev/aac/id00459/mWXm84eGbis/00340.flac
id00460	28.61s	dev/aac/id00460/9sVM1Crx1FA/00014.flac
id00461	10.18s	dev/aac/id00461/Ort9NW3SJU4/00033.flac
id00462	51.01s	dev/aac/id00462/i_w8XZTUx2U/00393.flac
id00463	13.44s	dev/aac/id00463/g7tGUluPJHo/00031.flac
id00464	26.50s	dev/aac/id00464/xCoShyMGsXw/00098.flac
id00465	22.46s	dev/aac/id00465/O-IT9DbFh9M/00069.flac
id00467	10.82s	dev/aac/id00467/5PI0Hmzx_zM/00002.flac
id00468	13.18s	dev/aac/id00468/t5-54J2vMwQ/00021.flac
id00469	80.45s	dev/aac/id00469/l6kOxkPJfRM/00286.flac
id00472	51.65s	dev/aac/id00472/lZJMj1y7Src/00225.flac
id00473	19.58s	dev/aac/id00473/NMfQ4Sa4DUQ/00058.flac
id00475	16.26s	dev/aac/id00475/Vnrav5rKYFI/00041.flac
id00476	19.46s	dev/aac/id00476/thHIsjwaRvs/00177.flac
id00478	19.07s	dev/aac/id00478/OrkFXXv0NAw/00168.flac
id00479	27.58s	dev/aac/id00479/5LA4PfjWC7E/00020.flac
id00481	14.02s	dev/aac/id00481/ZNBHNeM6LvM/00038.flac
id00482	24.58s	dev/aac/id00482/tphSgG-ZCYI/00167.flac
id00483	13.18s	dev/aac/id00483/56vt8dpZYjI/00001.flac
id00484	34.62s	dev/aac/id00484/0pouwXMMzHM/00001.flac
id00486	23.74s	dev/aac/id00486/qJauVXi1zu4/00021.flac
id00488	27.58s	dev/aac/id00488/WJYROEYsWfs/00062.flac
id00489	32.38s	dev/aac/id00489/u7T0p-broug/00046.flac
id00490	12.86s	dev/aac/id00490/FPirC1XyQhg/00042.flac
id00491	28.86s	dev/aac/id00491/J5xn7INiFew/00065.flac
id00492	38.21s	dev/aac/id00492/Vsk9mA79Qpw/00174.flac
id00494	72.13s	dev/aac/id00494/BDGSgi5F1vE/00103.flac
id00495	25.22s	dev/aac/id00495/4_jqf_82Z1g/00020.flac
id00496	9.92s	dev/aac/id00496/SImaDcXQnh8/00015.flac
id00498	9.47s	dev/aac/id00498/BFEOcn_V9gw/00005.flac
id00500	16.00s	dev/aac/id00500/1bPC7YbPL6s/00016.flac
id00501	22.53s	dev/aac/id00501/z_MASwPTq4c/00187.flac
id00502	34.43s	dev/aac/id00502/4QbCh8LKpU4/00011.flac
id00503	20.35s	dev/aac/id00503/OWjV7HxSu3s/00022.flac
id00504	26.37s	dev/aac/id00504/mMD5deFfAf8/00058.flac
id00505	16.58s	dev/aac/id00505/AjvvpSrMmTg/00036.flac
id00506	22.59s	dev/aac/id00506/oOjLBbsm_Os/00068.flac
id00507	26.88s	dev/aac/id00507/8_QBcU0f4OY/00068.flac
id00508	13.82s	dev/aac/id00508/xu-DqI-lRYM/00118.flac
id00509	17.28s	dev/aac/id00509/SOrwJZQ5ELg/00023.flac
id00510	14.91s	dev/aac/id00510/Qwjg9aW25Yo/00023.flac
id00512	63.94s	dev/aac/id00512/YPsT_fJBLnM/00218.flac
id00513	57.15s	dev/aac/id00513/bFlI9aT3Ksg/00292.flac
id00514	12.54s	dev/aac/id00514/hp6u05zryRI/00035.flac
id00515	17.02s	dev/aac/id00515/9jj_weoWbO8/00061.flac
id00516	14.27s	dev/aac/id00516/iced-DGkWqU/00070.flac
id00517	14.78s	dev/aac/id00517/SIKwsbMxA8E/00033.flac
id00518	9.98s	dev/aac/id00518/9nPPpwBeR3M/00011.flac
id00519	13.18s	dev/aac/id00519/tAfdWzYiPqc/00054.flac
id00520	37.25s	dev/aac/id00520/p0C9yh4_jYQ/00280.flac
id00521	20.10s	dev/aac/id00521/BXeFnKZON9A/00090.flac
id00522	46.34s	dev/aac/id00522/jHI7GyAiYrU/00191.flac
id00524	43.90s	dev/aac/id00524/yDV79saWZ98/00390.flac
id00525	14.02s	dev/aac/id00525/m_MFmfWIDqE/00060.flac
id00526	36.54s	dev/aac/id00526/CeIxo6C0jGw/00030.flac
id00527	16.90s	dev/aac/id00527/xx5gbZGyhqk/00083.flac
id00528	12.16s	dev/aac/id00528/GpB5i41hye4/00009.flac
id00529	46.98s	dev/aac/id00529/8bnNjKYiB68/00142.flac
id00530	57.54s	dev/aac/id00530/koRa_Ismi_w/00166.flac
id00531	13.50s	dev/aac/id00531/v2Qbim7avW4/00030.flac
id00534	15.49s	dev/aac/id00534/954qBX9a7A8/00050.flac
id00535	15.87s	dev/aac/id00535/hr5UXfy4C8o/00047.flac
id00539	20.61s	dev/aac/id00539/HcIpnKVhFL0/00026.flac
id00542	36.48s	dev/aac/id00542/qWYGYhxF9bk/00051.flac
id00543	43.71s	dev/aac/id00543/CbR073qQ0KA/00039.flac
id00544	25.66s	dev/aac/id00544/RAOuzVidTIQ/00040.flac
id00545	13.57s	dev/aac/id00545/K1iA0JbqDbw/00033.flac
id00546	25.92s	dev/aac/id00546/WZfjNaoLdag/00091.flac
id00548	16.64s	dev/aac/id00548/DXbYU3qhN7U/00020.flac
id00550	14.78s	dev/aac/id00550/x2lhJUBhTuc/00073.flac
id00552	9.22s	dev/aac/id00552/3O3P2LrMzEw/00011.flac
id00553	20.61s	dev/aac/id00553/aaLTaJSKYLE/00107.flac
id00554	13.18s	dev/aac/id00554/Zhvz99IxQAI/00026.flac
id00555	10.69s	dev/aac/id00555/rzAO2RtIiS4/00033.flac
id00557	23.49s	dev/aac/id00557/tkeJ2ItG-cA/00093.flac
id00558	72.00s	dev/aac/id00558/A8-6Iow0uC0/00051.flac
id00559	20.61s	dev/aac/id00559/PNfxgGU0uYg/00047.flac
id00560	26.24s	dev/aac/id00560/fMaBI08R27s/00073.flac
id00561	12.29s	dev/aac/id00561/8snVgZMIzRY/00024.flac
id00562	28.99s	test/aac/id00562/2nC975mY-Z4/00034.flac
id00566	18.18s	dev/aac/id00566/zMP4l8Hr2uY/00049.flac
id00567	11.01s	dev/aac/id00567/1qdn_vxtfcE/00009.flac
id00568	33.66s	dev/aac/id00568/xL4858y8iIo/00475.flac
id00569	45.89s	dev/aac/id00569/p2eO-Srqy4A/00305.flac
